Field1_links,Name,Years,Field3_links,Age,Field4_links,Duration,Rating,Field6,Popularity,Summary,Genre,Field9_links,Stars,Rewiev_Count,Seasons,Story_Line,Genre_Long,Location,Production,Sound
https://www.imdb.com/title/tt1176637/?ref_=sr_t_1792,Daglar Delisi,2007,https://www.imdb.com/title/tt1176637/releaseinfo?ref_=tt_ov_rdat,,,,3.1,22,,,Drama,"https://www.imdb.com/search/title?genres=drama&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt9883844/?ref_=sr_t_1793,Hisseli Harikalar Kumpanyasi,1989,https://www.imdb.com/title/tt9883844/releaseinfo?ref_=tt_ov_rdat,,,,6.8,12,,,Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt16289210/?ref_=sr_t_1794,Latif Dogan Yollarda,2017,https://www.imdb.com/title/tt16289210/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Adventure,"https://www.imdb.com/search/title?genres=adventure&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt28037627/?ref_=sr_t_1795,Raylar Boyunca,2023– ,https://www.imdb.com/title/tt28037627/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",Bülent Alkis,,,,,,,
https://www.imdb.com/title/tt24068308/?ref_=sr_t_1796,Ates Hatti,2002–2003,https://www.imdb.com/title/tt24068308/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Talk-Show,"https://www.imdb.com/search/title?genres=talk-show&explore=title_type,genres&ref_=tt_ov_inf",Reha Muhtar,,,,,,,
https://www.imdb.com/title/tt17939800/?ref_=sr_t_1797,Deli Dolu Masa,2021,https://www.imdb.com/title/tt17939800/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Reality-TV,"https://www.imdb.com/search/title?genres=reality-tv&explore=title_type,genres&ref_=tt_ov_inf",Berrak TüzünataçOzan AçiktanIlker Canikligil,,,,,,,Stereo
https://www.imdb.com/title/tt14324868/?ref_=sr_t_1798,Karagümrük,2021,https://www.imdb.com/title/tt14324868/releaseinfo?ref_=tt_ov_rdat,,,,4.2,41,,"Karagümrük Neighborhood. It is about how Karagümrük, which was once one of the most precious regions of Istanbul, has changed socially, economically and culturally over the years. In the documentary, we witness the dreams and realities of the locals first hand.",Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,Stereo
https://www.imdb.com/title/tt0781876/?ref_=sr_t_1799,Hayat Türküsü,2006–2007,https://www.imdb.com/title/tt0781876/releaseinfo?ref_=tt_ov_rdat,,,,6.7,65,,,Drama,"https://www.imdb.com/search/title?genres=drama&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt19861982/?ref_=sr_t_1800,Cosan Show,2013,https://www.imdb.com/title/tt19861982/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Music,"https://www.imdb.com/search/title?genres=music&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt10375338/?ref_=sr_t_1801,Insanlik Hali,1991–1994,https://www.imdb.com/title/tt10375338/releaseinfo?ref_=tt_ov_rdat,,,,4.3,8,,,Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",Tufan AkinciDuygu AnkaraAli Avenk,,,,,,,
https://www.imdb.com/title/tt13074816/?ref_=sr_t_1802,2020-2021 Süper Lig,2020–2021,https://www.imdb.com/title/tt13074816/releaseinfo?ref_=tt_ov_rdat,,,,5.4,13,,,Sport,"https://www.imdb.com/search/title?genres=sport&explore=title_type,genres&ref_=tt_ov_inf",DenizlisporHugo RodallegaMuris Mesanovic,,"2
1
See all",,,,,
https://www.imdb.com/title/tt29932037/?ref_=sr_t_1803,Hizir Ekip,2013,https://www.imdb.com/title/tt29932037/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Crime,"https://www.imdb.com/search/title?genres=crime&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,16:9 HD
https://www.imdb.com/title/tt27263088/?ref_=sr_t_1804,Bir Bogaz Efsanesi: Vapurlar,2004,https://www.imdb.com/title/tt27263088/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",Murat UtkuAhmet GüleryüzSalih Yosmaoglu,,,,,,,16:9 HD
https://www.imdb.com/title/tt28602841/?ref_=sr_t_1805,Belalim Benim,1999,https://www.imdb.com/title/tt28602841/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Drama,"https://www.imdb.com/search/title?genres=drama&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt13805668/?ref_=sr_t_1806,Electro Monolog,2021,https://www.imdb.com/title/tt13805668/releaseinfo?ref_=tt_ov_rdat,,,,6.8,29,,,Short,"https://www.imdb.com/search/title?genres=short&explore=title_type,genres&ref_=tt_ov_inf",Nilperi SahinkayaEmre Yusufi,,"2
1
See all",,,,,16:9 HD
https://www.imdb.com/title/tt0448269/?ref_=sr_t_1807,Anne Babamla Evlensene,2002,https://www.imdb.com/title/tt0448269/releaseinfo?ref_=tt_ov_rdat,,,,3.7,47,,,Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt16794638/?ref_=sr_t_1808,Bizim Edebiyatimiz,2021,https://www.imdb.com/title/tt16794638/releaseinfo?ref_=tt_ov_rdat,,,,,,,"Mehmet Onder and his guests examine various works, genres and themes from Classical Turkish literature.",Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",Mehmet Onder,,,,,,,
https://www.imdb.com/title/tt14891734/?ref_=sr_t_1809,Mucize Hayatlar,2013–2014,https://www.imdb.com/title/tt14891734/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Drama,"https://www.imdb.com/search/title?genres=drama&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt13045844/?ref_=sr_t_1810,Adal,2018–2020,https://www.imdb.com/title/tt13045844/releaseinfo?ref_=tt_ov_rdat,,,,6.4,17,,,Talk-Show,"https://www.imdb.com/search/title?genres=talk-show&explore=title_type,genres&ref_=tt_ov_inf",Dogukan Adal,,"3
2
1
See all",,,,,
https://www.imdb.com/title/tt16676986/?ref_=sr_t_1811,The Assembly of Cinema,2010,https://www.imdb.com/title/tt16676986/releaseinfo?ref_=tt_ov_rdat,,,,,,,"It was the most unusual cine-show in the history of Turkish TV stations. It had treated cinema like a science and discussed it with scientists, philosophers and not with a superficiality suitable for the taste of the weekend audience.",Talk-Show,"https://www.imdb.com/search/title?genres=talk-show&explore=title_type,genres&ref_=tt_ov_inf",Ali Murat Güven,2,,,,,,Mono
https://www.imdb.com/title/tt26787804/?ref_=sr_t_1812,Empati,2022– ,https://www.imdb.com/title/tt26787804/releaseinfo?ref_=tt_ov_rdat,6+,https://www.imdb.com/title/tt26787804/parentalguide/certificates?ref_=tt_ov_pg,1h 30m,,,,"What would you do? The question is simple but the answer is difficult. Ahmet Mümtaz Taylan is coming to the screen with ""Empathy"" on NTV in the new season.",Reality-TV,"https://www.imdb.com/search/title?genres=reality-tv&explore=title_type,genres&ref_=tt_ov_inf",Ahmet Mümtaz Taylan,,,,,,,16:9 HD
https://www.imdb.com/title/tt10567456/?ref_=sr_t_1813,Rastgele,2019,https://www.imdb.com/title/tt10567456/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Game-Show,"https://www.imdb.com/search/title?genres=game-show&explore=title_type,genres&ref_=tt_ov_inf",Soray Uzun,,,,,,,Stereo
https://www.imdb.com/title/tt4707080/?ref_=sr_t_1814,Film Gibi,2013,https://www.imdb.com/title/tt4707080/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Reality-TV,"https://www.imdb.com/search/title?genres=reality-tv&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt13152918/?ref_=sr_t_1815,Geçmisin Izleri,1994–1995,https://www.imdb.com/title/tt13152918/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Drama,"https://www.imdb.com/search/title?genres=drama&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt11355140/?ref_=sr_t_1816,Ugurlugiller,1988–1991,https://www.imdb.com/title/tt11355140/releaseinfo?ref_=tt_ov_rdat,,,,5.9,22,,,Family,"https://www.imdb.com/search/title?genres=family&explore=title_type,genres&ref_=tt_ov_inf",Mustafa AlaboraMehmet BirkiyeSavas Dinçel,,,,,,,
https://www.imdb.com/title/tt17057674/?ref_=sr_t_1817,Sampiyonlar Ligi 2013 Promo,2013–2014,https://www.imdb.com/title/tt17057674/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Sport,"https://www.imdb.com/search/title?genres=sport&explore=title_type,genres&ref_=tt_ov_inf",Tolga Üstün,,,,,,,
https://www.imdb.com/title/tt16796650/?ref_=sr_t_1818,Geleneksel Evler,2021,https://www.imdb.com/title/tt16796650/releaseinfo?ref_=tt_ov_rdat,,,,,,,"A series about traditional houses which were built from the light of culture, geography and society is examined. The history, materials and interiors of houses from various parts of the world will be shed light on.",Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt12100754/?ref_=sr_t_1819,Ev Yapimi,2020,https://www.imdb.com/title/tt12100754/releaseinfo?ref_=tt_ov_rdat,,,,4.7,20,,,Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",Yasemin ÇonkaBerat YenilmezBegüm Öner,,,,,,,
https://www.imdb.com/title/tt2174160/?ref_=sr_t_1820,Slice of Life,2012,https://www.imdb.com/title/tt2174160/releaseinfo?ref_=tt_ov_rdat,G,https://www.imdb.com/title/tt2174160/parentalguide/certificates?ref_=tt_ov_pg,,,,,"Everyone has different relations with their refrigerator. ""Slice of Life"" has been developed from the idea of people making nice relations with refrigerators.",Short,"https://www.imdb.com/search/title?genres=short&explore=title_type,genres&ref_=tt_ov_inf",Berrin Alganer-LenzCanan Armoni AltinAtes Emadi,,,,,,,16:9 HD
https://www.imdb.com/title/tt30151665/?ref_=sr_t_1821,Chef's Delight,2023,https://www.imdb.com/title/tt30151665/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt11667660/?ref_=sr_t_1822,Saskin Bakkal 216,2020,https://www.imdb.com/title/tt11667660/releaseinfo?ref_=tt_ov_rdat,,,,,,,"Remzi goes to Japan for work. There he studied far eastern philosophy and returns home as a life coach. While his parents are happy to be able to see their son, his sister is not happy with this. This turn of Remzi will cause fun events in Bagdat Caddesi Saskinbakkal.",Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",Zihni GöktayZuhal YalçinLevent Akkök,,,,,,,16:9 HD
https://www.imdb.com/title/tt15520668/?ref_=sr_t_1823,Aninda Manset,2020– ,https://www.imdb.com/title/tt15520668/releaseinfo?ref_=tt_ov_rdat,,,,,,,,News,"https://www.imdb.com/search/title?genres=news&explore=title_type,genres&ref_=tt_ov_inf",Ugur DündarPelin BaynazogluTaylan Yildiz,,,,,,,
https://www.imdb.com/title/tt16912102/?ref_=sr_t_1824,Flash TV Ana Haber,1993– ,https://www.imdb.com/title/tt16912102/releaseinfo?ref_=tt_ov_rdat,,,,,,,,News,"https://www.imdb.com/search/title?genres=news&explore=title_type,genres&ref_=tt_ov_inf",Tolga Üstün,,,,,,,
https://www.imdb.com/title/tt16900234/?ref_=sr_t_1825,Koleksiyoner,2019–2020,https://www.imdb.com/title/tt16900234/releaseinfo?ref_=tt_ov_rdat,,,,,,,"Different collections, stories, places and memories. The program examines the backgrounds of the collections.",Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt21336750/?ref_=sr_t_1826,Demet Akbag ile Güldürme Beni,2022,https://www.imdb.com/title/tt21336750/releaseinfo?ref_=tt_ov_rdat,,,,,,,"The contestants who are recorded with cameras hidden in the walls and objects, will do their best not to laugh at their rivals' jokes. Demet Akbag will make the contestants' job harder in each episode with the support of her famous guests.",Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",Demet AkbagSahin IrmakSinan Çaliskanoglu,,,,,,,
https://www.imdb.com/title/tt21109096/?ref_=sr_t_1827,Gençlik Basimda Duman,2017,https://www.imdb.com/title/tt21109096/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Drama,"https://www.imdb.com/search/title?genres=drama&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt4657288/?ref_=sr_t_1828,Plastip Show,1991–1994,https://www.imdb.com/title/tt4657288/releaseinfo?ref_=tt_ov_rdat,,,,5.8,25,,,Short,"https://www.imdb.com/search/title?genres=short&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt28021929/?ref_=sr_t_1829,Düsünüyorum Öyleyse Varim,2023,https://www.imdb.com/title/tt28021929/releaseinfo?ref_=tt_ov_rdat,,,,,,,"In each episode of this series, Pelin Batu will lead us in pursuit of ""brave new worlds"" in our daily lives, based on the thought of a philosopher.",Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",Pelin Batu,,,,,,,
https://www.imdb.com/title/tt8433964/?ref_=sr_t_1830,Sok,1994–1999,https://www.imdb.com/title/tt8433964/releaseinfo?ref_=tt_ov_rdat,,,,,,,,,,,,,,,,,480i(SDTV)
https://www.imdb.com/title/tt16900292/?ref_=sr_t_1831,Tarihin Ruhu,2019,https://www.imdb.com/title/tt16900292/releaseinfo?ref_=tt_ov_rdat,,,,6.8,12,,We re-experience the history in the company of images hidden in the archives,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt10315180/?ref_=sr_t_1832,Evleneceksen Gel,2015–2017,https://www.imdb.com/title/tt10315180/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Reality-TV,"https://www.imdb.com/search/title?genres=reality-tv&explore=title_type,genres&ref_=tt_ov_inf",Ugur ArslanSolmaz CirosSeda Sayan,,,,,,,
https://www.imdb.com/title/tt13153008/?ref_=sr_t_1833,Cadi Agaci,1995,https://www.imdb.com/title/tt13153008/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Drama,"https://www.imdb.com/search/title?genres=drama&explore=title_type,genres&ref_=tt_ov_inf",Gönen BozbeyAhmet UzAvni Yalçin,,,,,,,
https://www.imdb.com/title/tt12759110/?ref_=sr_t_1834,Huysuz Show,1994–1998,https://www.imdb.com/title/tt12759110/releaseinfo?ref_=tt_ov_rdat,,,,7.1,33,,The talk show of the grumpy and sensual Virjin.,Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",Seyfi Dursunoglu,,,,,,,
https://www.imdb.com/title/tt16405124/?ref_=sr_t_1835,Benim Sanatim,2016–2021,https://www.imdb.com/title/tt16405124/releaseinfo?ref_=tt_ov_rdat,,,,,,,"The program brings to the screen the story of artists from Turkey, who live in the main cities of art and have achieved great success in the international arena.",Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",Zuhal DemirarslanHaluk AkakceSarkis,,,,,,,
https://www.imdb.com/title/tt18351782/?ref_=sr_t_1836,Sifir Atik,2020,https://www.imdb.com/title/tt18351782/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt6135092/?ref_=sr_t_1837,Seytan ile Imtihan,2016,https://www.imdb.com/title/tt6135092/releaseinfo?ref_=tt_ov_rdat,,,,3.6,13,,A girl from Imam Hatip Schools must face with Satan. Will she stay faithful or become a sinner?,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",Rabia ArslanKader ÇabukHatice Kirik,,,,,,,
https://www.imdb.com/title/tt10315268/?ref_=sr_t_1838,Ve Insan,2003–2010,https://www.imdb.com/title/tt10315268/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt14364362/?ref_=sr_t_1839,Kuzeyin Oglu Volkan Konak,2021,https://www.imdb.com/title/tt14364362/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Music,"https://www.imdb.com/search/title?genres=music&explore=title_type,genres&ref_=tt_ov_inf",Volkan Konak,,,,,,,
https://www.imdb.com/title/tt13045802/?ref_=sr_t_1840,YouTuber Duragi,2019,https://www.imdb.com/title/tt13045802/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Talk-Show,"https://www.imdb.com/search/title?genres=talk-show&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt28109788/?ref_=sr_t_1841,Zanyar,2023– ,https://www.imdb.com/title/tt28109788/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Action,"https://www.imdb.com/search/title?genres=action&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt16965870/?ref_=sr_t_1842,Müjdat Gezen'le Pazar Soleni,2002–2003,https://www.imdb.com/title/tt16965870/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Talk-Show,"https://www.imdb.com/search/title?genres=talk-show&explore=title_type,genres&ref_=tt_ov_inf",Müjdat GezenTolga Üstün,,,,,,,
https://www.imdb.com/title/tt4681208/?ref_=sr_t_1843,Amatör Küme,2015,https://www.imdb.com/title/tt4681208/releaseinfo?ref_=tt_ov_rdat,,,,,,,"Football, football, football... This is a weekly sport series in TRT on every Thursday Morning. Every week its telling terrifying stories of amateur football players who plays for his and his neighbours honour.",Sport,"https://www.imdb.com/search/title?genres=sport&explore=title_type,genres&ref_=tt_ov_inf",Sabri UganFatih AkyelSuat Satiroglu,,"2
1
See all",,,,,
https://www.imdb.com/title/tt11660592/?ref_=sr_t_1844,Kum Saati,2010,https://www.imdb.com/title/tt11660592/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Talk-Show,"https://www.imdb.com/search/title?genres=talk-show&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt10946164/?ref_=sr_t_1845,Cengiz Semercioglu ile Bu Gece,2019,https://www.imdb.com/title/tt10946164/releaseinfo?ref_=tt_ov_rdat,,,,,,,,News,"https://www.imdb.com/search/title?genres=news&explore=title_type,genres&ref_=tt_ov_inf",Cengiz SemerciogluTolgahan SayismanKimya Gökçe Aytaç,,,,,,,Stereo
https://www.imdb.com/title/tt2261620/?ref_=sr_t_1846,Mucize Lezzetler,2011,https://www.imdb.com/title/tt2261620/releaseinfo?ref_=tt_ov_rdat,,,,5.5,13,,,Family,"https://www.imdb.com/search/title?genres=family&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,16:9 HD
https://www.imdb.com/title/tt13836542/?ref_=sr_t_1847,Bu Iliski Nasil Kurtulur,2020,https://www.imdb.com/title/tt13836542/releaseinfo?ref_=tt_ov_rdat,,,,6.9,16,,,Talk-Show,"https://www.imdb.com/search/title?genres=talk-show&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt16965668/?ref_=sr_t_1848,Sen Gidince,2002–2003,https://www.imdb.com/title/tt16965668/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Game-Show,"https://www.imdb.com/search/title?genres=game-show&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt13286500/?ref_=sr_t_1849,Ressam,2020,https://www.imdb.com/title/tt13286500/releaseinfo?ref_=tt_ov_rdat,,,,6.4,30,,Ali has had linked dreams every Friday since his childhood. He stays in a small student house with his two friends Ahmet and Murat. They have studied together since childhood and they started the university in Istanbul and came to Istanbul from Ankara and started to live together.,Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",Furkan ÖztürkKaan BalkanOzan Özbek,1,,,,,,
https://www.imdb.com/title/tt5186026/?ref_=sr_t_1850,Bodrum da Yarim Yamalak,2016,https://www.imdb.com/title/tt5186026/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Action,"https://www.imdb.com/search/title?genres=action&explore=title_type,genres&ref_=tt_ov_inf",Ulas KocerCanan KaracaMerve Yazici Oglu,,,,,,,
https://www.imdb.com/title/tt6529834/?ref_=sr_t_1851,Can Yesilyurt,2015,https://www.imdb.com/title/tt6529834/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt10315154/?ref_=sr_t_1852,Bam Teli,1995–2016,https://www.imdb.com/title/tt10315154/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt11043300/?ref_=sr_t_1853,3 Insan 3 Öykü,2008,https://www.imdb.com/title/tt11043300/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt9355416/?ref_=sr_t_1854,Tuhaf Taksi,2013,https://www.imdb.com/title/tt9355416/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",Abdurrahman Yunusoglu,,,,,,,
https://www.imdb.com/title/tt14117642/?ref_=sr_t_1855,Esyanin Serüveni,2020,https://www.imdb.com/title/tt14117642/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",Cengiz Esiyok,,,,,,,
https://www.imdb.com/title/tt14132810/?ref_=sr_t_1856,Yildiz Doganlar,2021,https://www.imdb.com/title/tt14132810/releaseinfo?ref_=tt_ov_rdat,,,,,,,Natural born stars teach others to become a star.,Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",Zeynep ÜnerBerrak TüzünataçAybüke Pusat,,,,,,,Stereo
https://www.imdb.com/title/tt15445202/?ref_=sr_t_1857,Gelinim Sensin,2016,https://www.imdb.com/title/tt15445202/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Reality-TV,"https://www.imdb.com/search/title?genres=reality-tv&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt16737094/?ref_=sr_t_1858,Sokopop Portreler: Hülya Avsar,2020,https://www.imdb.com/title/tt16737094/releaseinfo?ref_=tt_ov_rdat,,,,7.7,27,,"Hülya Avsar who is the ""number one"" of Turkey according to Müslüm Gürses, the Madonna of Turkey according to Meral Aksener and the smartest and most beautiful woman of Turkey according to her, is scrutinized her hypermedia life and sparkling career by Sokopop.",Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",Ekim Acun,,,,,,,
https://www.imdb.com/title/tt12795610/?ref_=sr_t_1859,Deryali Günler,2010–2011,https://www.imdb.com/title/tt12795610/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Talk-Show,"https://www.imdb.com/search/title?genres=talk-show&explore=title_type,genres&ref_=tt_ov_inf",Derya Baykal,,,,,,,
https://www.imdb.com/title/tt15747582/?ref_=sr_t_1860,Eskimeyen Dostlar,2001,https://www.imdb.com/title/tt15747582/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Biography,"https://www.imdb.com/search/title?genres=biography&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt15409898/?ref_=sr_t_1861,Hayatta Her Sey Var,2015,https://www.imdb.com/title/tt15409898/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Talk-Show,"https://www.imdb.com/search/title?genres=talk-show&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt4082512/?ref_=sr_t_1862,Evdekiler,2014,https://www.imdb.com/title/tt4082512/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt14563530/?ref_=sr_t_1863,Sokopop: Yesilçam 101,2021,https://www.imdb.com/title/tt14563530/releaseinfo?ref_=tt_ov_rdat,,,,7.9,48,,"Welcome to Yesilçam 101. Sokopop Memory Rescue Team prepared an accelerated Yesilçam curriculum for you. These three basic courses you will attend with distance education then you will be ready to shoot your own movie in the Yesilçam universe. Your feather pens and scented If your erasers are ready, our lesson begins.",Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",Ekim Acun,,,,,,,Stereo
https://www.imdb.com/title/tt21936566/?ref_=sr_t_1864,Rabia,2003,https://www.imdb.com/title/tt21936566/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Drama,"https://www.imdb.com/search/title?genres=drama&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt6407010/?ref_=sr_t_1865,Bu Sevda Bitmez,1996,https://www.imdb.com/title/tt6407010/releaseinfo?ref_=tt_ov_rdat,,,,3.8,21,,,Adventure,"https://www.imdb.com/search/title?genres=adventure&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt5887972/?ref_=sr_t_1866,Yerim Seni,1997–1998,https://www.imdb.com/title/tt5887972/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Comedy,"https://www.imdb.com/search/title?genres=comedy&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt19850920/?ref_=sr_t_1867,Kisa Film Kusagi,2022– ,https://www.imdb.com/title/tt19850920/releaseinfo?ref_=tt_ov_rdat,,,,,,,"A program for moviegoers, featuring award-winning short films.",News,"https://www.imdb.com/search/title?genres=news&explore=title_type,genres&ref_=tt_ov_inf",Mehmet Ali Karga,,,,,,,
https://www.imdb.com/title/tt1570346/?ref_=sr_t_1868,Iyi Ki Varsin,2006,https://www.imdb.com/title/tt1570346/releaseinfo?ref_=tt_ov_rdat,,,,2.5,28,,,Drama,"https://www.imdb.com/search/title?genres=drama&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
https://www.imdb.com/title/tt22011908/?ref_=sr_t_1869,Bir Filmin Hikayesi,2003–2004,https://www.imdb.com/title/tt22011908/releaseinfo?ref_=tt_ov_rdat,,,,,,,,Documentary,"https://www.imdb.com/search/title?genres=documentary&explore=title_type,genres&ref_=tt_ov_inf",,,,,,,,
