Field1_links,Field2,Field3_text,Field3_links,Field4_text,Field4_links,Field5_text,Field5_links,Field6,Field7,Field8_text,Field8_links,Field9,Field10_text,Field10_links,Field11_text,Field11_links,Field12_text,Field12_links,Field13_text,Field13_links,Field14_text,Field14_links,Field15,Field16
https://www.imdb.com/title/tt0446865/?ref_=sr_t_1387,Saklambaç,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt8100326/?ref_=sr_t_1388,Ütopya Türkiye,John de Mol,https://www.imdb.com/name/nm0596393/?ref_=tt_ov_wr,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt12997126/?ref_=sr_t_1389,Rabarba Talk,Mesut Süre,https://www.imdb.com/name/nm7689877/?ref_=tt_ov_st,Ibrahim Türker,https://www.imdb.com/name/nm11854852/?ref_=tt_ov_st,Ilker Gümüsoluk,https://www.imdb.com/name/nm10418651/?ref_=tt_ov_st,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0421287/?ref_=sr_t_1390,Ask Olsun,Suzan Aksoy,https://www.imdb.com/name/nm1699249/?ref_=tt_ov_st,Ilker Aksum,https://www.imdb.com/name/nm1698608/?ref_=tt_ov_st,Talat Bulut,https://www.imdb.com/name/nm0120270/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0421287/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt1162524/?ref_=sr_t_1391,Firtinalar,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt1865825/?ref_=sr_t_1392,Metropol Cafe,Mehmet Ergin Balkas,https://www.imdb.com/name/nm4375858/?ref_=tt_ov_st,Max Bendo,https://www.imdb.com/name/nm3512173/?ref_=tt_ov_st,Inan Güngören,https://www.imdb.com/name/nm4375573/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt1865825/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt15255596/?ref_=sr_t_1393,Dur Yolcu,Selin Demiratar,https://www.imdb.com/name/nm1703188/?ref_=tt_ov_st,Fatih Ayhan,https://www.imdb.com/name/nm2716452/?ref_=tt_ov_st,Cem Kiliç,https://www.imdb.com/name/nm1487121/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt15255596/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt1162585/?ref_=sr_t_1394,Hayat Apartmani,Gamze Demirbilek,https://www.imdb.com/name/nm2458836/?ref_=tt_ov_st,Mehmetcan Mincinozlu,https://www.imdb.com/name/nm2867340/?ref_=tt_ov_st,Erdinç Dinçer,https://www.imdb.com/name/nm1076403/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt1162585/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0395046/?ref_=sr_t_1395,Biri Bizi Gözetliyor,Mischa Zickler,https://www.imdb.com/name/nm1146564/?ref_=tt_ov_wr,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0446867/?ref_=sr_t_1396,Sarkilar Seni Söyler,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0441061/?ref_=sr_t_1397,Köpek,Onur Bay,https://www.imdb.com/name/nm2360343/?ref_=tt_ov_st,Cüneyt Arkin,https://www.imdb.com/name/nm0035067/?ref_=tt_ov_st,Erkan Petekkaya,https://www.imdb.com/name/nm1759426/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0441061/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0929693/?ref_=sr_t_1398,Maçolar,Burhan Öçal,https://www.imdb.com/name/nm1816855/?ref_=tt_ov_st,Özlem Tekin,https://www.imdb.com/name/nm1284570/?ref_=tt_ov_st,Gökhan Tepe,https://www.imdb.com/name/nm1864284/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0929693/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt25812236/?ref_=sr_t_1399,Ünlü Var Mi?,Tolga Aslan,https://www.imdb.com/name/nm14762696/?ref_=tt_ov_st,Baris Agil,https://www.imdb.com/name/nm14762668/?ref_=tt_ov_st,Akif Yaman,https://www.imdb.com/name/nm14762667/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt25812236/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt20120932/?ref_=sr_t_1400,Can Sungur ve Yakin Evren,Can Sungur,https://www.imdb.com/name/nm11727596/?ref_=tt_ov_st,Uzay Zuhal,https://www.imdb.com/name/nm12228920/?ref_=tt_ov_st,Ceren Sungur,https://www.imdb.com/name/nm12429171/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt20120932/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt4695186/?ref_=sr_t_1401,Mahser: Nabucco'nun Zehri,Koray Demir,https://www.imdb.com/name/nm4719310/?ref_=tt_ov_wr,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt2058470/?ref_=sr_t_1402,Seni Bana Yazmislar,Yeliz Kuvanci,https://www.imdb.com/name/nm4236985/?ref_=tt_ov_st,Ali Il,https://www.imdb.com/name/nm1947438/?ref_=tt_ov_st,Cemal Hünal,https://www.imdb.com/name/nm0402116/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt2058470/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt1073526/?ref_=sr_t_1403,Korkusuzlar,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt10315826/?ref_=sr_t_1404,Fear Factor Türkiye,Acun Ilicali,https://www.imdb.com/name/nm1727403/?ref_=tt_ov_st,Asuman Krause,https://www.imdb.com/name/nm2087537/?ref_=tt_ov_st,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt10752438/?ref_=sr_t_1405,Cengiz Semercioglu ile Sabah Sohbeti,Cengiz Semercioglu,https://www.imdb.com/name/nm3167650/?ref_=tt_ov_st,Aydemir Akbas,https://www.imdb.com/name/nm0015142/?ref_=tt_ov_st,Müge Akgün,https://www.imdb.com/name/nm10888067/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt10752438/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt19368600/?ref_=sr_t_1406,Araz,Bahadir Kutluay,https://www.imdb.com/name/nm14280049/?ref_=tt_ov_st,Osman Findik,https://www.imdb.com/name/nm11234059/?ref_=tt_ov_st,Hazar Deniz BG,https://www.imdb.com/name/nm11128343/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt19368600/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt3809300/?ref_=sr_t_1407,Sirat,Asli Bayram,https://www.imdb.com/name/nm1971337/?ref_=tt_ov_st,Basak Parlak,https://www.imdb.com/name/nm3667998/?ref_=tt_ov_st,Ilker Kizmaz,https://www.imdb.com/name/nm3103879/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt3809300/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt9257324/?ref_=sr_t_1408,Eser Yenenler Show,Eser Yenenler,https://www.imdb.com/name/nm2319446/?ref_=tt_ov_st,Ibrahim Büyükak,https://www.imdb.com/name/nm3635856/?ref_=tt_ov_st,Somer Sivrioglu,https://www.imdb.com/name/nm10140811/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt9257324/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0449136/?ref_=sr_t_1409,Kumsaldaki Izler,Erdinç Akbas,https://www.imdb.com/name/nm0015141/?ref_=tt_ov_st,Ebru Akel,https://www.imdb.com/name/nm1865739/?ref_=tt_ov_st,Nazan Ayas,https://www.imdb.com/name/nm1084874/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0449136/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt11786390/?ref_=sr_t_1410,Elma Kurdu Nam Nam,Koray Tarhan,https://www.imdb.com/name/nm4429374/?ref_=tt_ov_st,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt10941792/?ref_=sr_t_1411,Gorbi,Noyan Uzer,https://www.imdb.com/name/nm9676795/?ref_=tt_ov_st,Jess Molho,https://www.imdb.com/name/nm1759327/?ref_=tt_ov_st,Ayhan Tas,https://www.imdb.com/name/nm3669004/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt10941792/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt27005579/?ref_=sr_t_1412,Çek Bir Film,Bülent Emin Yarar,https://www.imdb.com/name/nm0946352/?ref_=tt_ov_st,Yavuz Turgul,https://www.imdb.com/name/nm0877078/?ref_=tt_ov_st,Köksal Engür,https://www.imdb.com/name/nm0257826/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt27005579/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt26426041/?ref_=sr_t_1413,Sibel,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt5887930/?ref_=sr_t_1414,Zeki Metince,Erdinç Akbas,https://www.imdb.com/name/nm0015141/?ref_=tt_ov_st,Metin Akpinar,https://www.imdb.com/name/nm0015527/?ref_=tt_ov_st,Zeki Alasya,https://www.imdb.com/name/nm0016089/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt5887930/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0949681/?ref_=sr_t_1415,Hayatim Sana Feda,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt9665304/?ref_=sr_t_1416,Süphe,Selin Demiratar,https://www.imdb.com/name/nm1703188/?ref_=tt_ov_st,Ismail Hacioglu,https://www.imdb.com/name/nm1385304/?ref_=tt_ov_st,Serkan Altunorak,https://www.imdb.com/name/nm2370628/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt9665304/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt12498736/?ref_=sr_t_1417,Tozlu Yollar,Sinan Gülsen,https://www.imdb.com/name/nm11677256/?ref_=tt_ov_st,Nihat Altinkaya,https://www.imdb.com/name/nm3792514/?ref_=tt_ov_st,Seda Akman,https://www.imdb.com/name/nm1759843/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt12498736/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt13743666/?ref_=sr_t_1418,Sokopop,Ekim Acun,https://www.imdb.com/name/nm12191438/?ref_=tt_ov_st,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt10315596/?ref_=sr_t_1419,5N1K,Cüneyt Özdemir,https://www.imdb.com/name/nm2382765/?ref_=tt_ov_st,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0863104/?ref_=sr_t_1420,29-30,Alpay Kemal Atalan,https://www.imdb.com/name/nm1726942/?ref_=tt_ov_st,Ferit Aktug,https://www.imdb.com/name/nm1758570/?ref_=tt_ov_st,Didem Inselel,https://www.imdb.com/name/nm2337249/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0863104/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt14677506/?ref_=sr_t_1421,Kalp Agrisi,Beste Bereket,https://www.imdb.com/name/nm2058258/?ref_=tt_ov_st,Polat Bilgin,https://www.imdb.com/name/nm2589313/?ref_=tt_ov_st,Kerem Corogil,https://www.imdb.com/name/nm4820586/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt14677506/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0830299/?ref_=sr_t_1422,Felek Ne Demek?,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt3817566/?ref_=sr_t_1423,Ali Ayse'yi Seviyor,Bihter Dinçel,https://www.imdb.com/name/nm3253878/?ref_=tt_ov_st,Su Kutlu,https://www.imdb.com/name/nm5880157/?ref_=tt_ov_st,Deger Soysal,https://www.imdb.com/name/nm9653119/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt3817566/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt1730104/?ref_=sr_t_1424,Ölüm Çiçekleri,Tan Arcan,https://www.imdb.com/name/nm2205487/?ref_=tt_ov_st,Zeynep Beserler,https://www.imdb.com/name/nm1759918/?ref_=tt_ov_st,Nadim Güç,https://www.imdb.com/name/nm4093183/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt1730104/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt12847818/?ref_=sr_t_1425,Marsthales,Bengisu Baykal,https://www.imdb.com/name/nm11827086/?ref_=tt_ov_st,Bahadir Telci,https://www.imdb.com/name/nm12010680/?ref_=tt_ov_st,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt13000202/?ref_=sr_t_1426,Yaparsin Askim,Ilker Ayrik,https://www.imdb.com/name/nm1698635/?ref_=tt_ov_st,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt5524310/?ref_=sr_t_1427,Duvardaki Kan,Erdal Özyagcilar,https://www.imdb.com/name/nm0654874/?ref_=tt_ov_st,Meral Zeren,https://www.imdb.com/name/nm0955048/?ref_=tt_ov_st,Serdar Gökhan,https://www.imdb.com/name/nm0351366/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt5524310/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt5373564/?ref_=sr_t_1428,Kezban Yenge,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt5641620/?ref_=sr_t_1429,Ibo Show,Asena,https://www.imdb.com/name/nm2568426/?ref_=tt_ov_st,Gülçin Ergül,https://www.imdb.com/name/nm2898501/?ref_=tt_ov_st,Irem,https://www.imdb.com/name/nm10088492/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt5641620/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0446872/?ref_=sr_t_1430,Sih Senem,Melisa Sözen,https://www.imdb.com/name/nm1489950/?ref_=tt_ov_st,Fikret Hakan,https://www.imdb.com/name/nm0354563/?ref_=tt_ov_st,Bulut Aras,https://www.imdb.com/name/nm0033125/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0446872/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt11786388/?ref_=sr_t_1431,Pqueen,Pelin Baynazoglu,https://www.imdb.com/name/nm11348707/?ref_=tt_ov_st,Hakki Bükenman,https://www.imdb.com/name/nm11794741/?ref_=tt_ov_st,Mehmet Ali Özdemir,https://www.imdb.com/name/nm11879208/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt11786388/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt7374198/?ref_=sr_t_1432,Dostlar Duragi,Alisan,https://www.imdb.com/name/nm1732191/?ref_=tt_ov_st,Çagla Sikel,https://www.imdb.com/name/nm1728890/?ref_=tt_ov_st,Hande Katipoglu,https://www.imdb.com/name/nm1954267/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt7374198/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt29921262/?ref_=sr_t_1433,Canisi,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt1081904/?ref_=sr_t_1434,Zeliha'nin Gözleri,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0446868/?ref_=sr_t_1435,Seher Vakti,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt21142268/?ref_=sr_t_1436,Çakallarin Izinde,Açelya Akkoyun,https://www.imdb.com/name/nm1075823/?ref_=tt_ov_st,Murat Daltaban,https://www.imdb.com/name/nm1758818/?ref_=tt_ov_st,Saygin Delibas,https://www.imdb.com/name/nm1760973/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt21142268/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt22150530/?ref_=sr_t_1437,Kökler,Teoman Durali,https://www.imdb.com/name/nm13252313/?ref_=tt_ov_st,Aynur Koçak,https://www.imdb.com/name/nm14085900/?ref_=tt_ov_st,Ahmet Tasagil,https://www.imdb.com/name/nm13156701/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt22150530/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt5887956/?ref_=sr_t_1438,Aninda Görüntü Show,Zuhal Topal,https://www.imdb.com/name/nm1760588/?ref_=tt_ov_st,Rasim Öztekin,https://www.imdb.com/name/nm0654863/?ref_=tt_ov_st,Özlem Türay,https://www.imdb.com/name/nm3674240/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt5887956/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt16794298/?ref_=sr_t_1439,Duraktan Duraga,Berk Keklik,https://www.imdb.com/name/nm13265698/?ref_=tt_ov_st,Kubilay Aka,https://www.imdb.com/name/nm8496759/?ref_=tt_ov_st,Firat Albayram,https://www.imdb.com/name/nm4943208/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt16794298/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0118351/?ref_=sr_t_1440,Intizar,Ipek Tuzcuoglu,https://www.imdb.com/name/nm1494493/?ref_=tt_ov_st,Esref Kolçak,https://www.imdb.com/name/nm0463953/?ref_=tt_ov_st,Cem Kurtoglu,https://www.imdb.com/name/nm1203229/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0118351/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0446852/?ref_=sr_t_1441,Mihriban,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt10315764/?ref_=sr_t_1442,%100 Futbol,Ridvan Dilmen,https://www.imdb.com/name/nm8147852/?ref_=tt_ov_st,Erbatur Ergenekon,https://www.imdb.com/name/nm13100226/?ref_=tt_ov_st,Murat Kosova,https://www.imdb.com/name/nm10786182/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt10315764/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0781292/?ref_=sr_t_1443,Kus Dili,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt6644620/?ref_=sr_t_1444,The Gravity of the Mind,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0481261/?ref_=sr_t_1445,Yumurcaklar Kampi,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt8433908/?ref_=sr_t_1446,Kur'an-i Kerim'i Güzel Okuma Yarismasi,Osman Egin,https://www.imdb.com/name/nm9848155/?ref_=tt_ov_st,Halil Necipoglu,https://www.imdb.com/name/nm9848157/?ref_=tt_ov_st,Mehmet Ali Sari,https://www.imdb.com/name/nm9848156/?ref_=tt_ov_st,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0493477/?ref_=sr_t_1447,Geceler,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt15842702/?ref_=sr_t_1448,Son Tercih,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt6648474/?ref_=sr_t_1449,Kiz Annesi,Cengiz Ayvazoglu,https://www.imdb.com/name/nm8848744/?ref_=tt_ov_st,Mürsit Bag,https://www.imdb.com/name/nm1006503/?ref_=tt_ov_st,Evrim Bagci,https://www.imdb.com/name/nm7866899/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt6648474/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt1163035/?ref_=sr_t_1450,Tanri Misafiri,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt27301649/?ref_=sr_t_1451,Aile Isi,Ufuk Özkan,https://www.imdb.com/name/nm1728174/?ref_=tt_ov_st,Pelin Akil,https://www.imdb.com/name/nm5262613/?ref_=tt_ov_st,Bülent Çolak,https://www.imdb.com/name/nm2053211/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt27301649/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0983209/?ref_=sr_t_1452,Yildizlar Savasi,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt3809350/?ref_=sr_t_1453,Siki Dostlar,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt2261916/?ref_=sr_t_1454,Evlerden Biri,Baris Aytac,https://www.imdb.com/name/nm6069034/?ref_=tt_ov_st,Dilara Aksüyek,https://www.imdb.com/name/nm7465534/?ref_=tt_ov_st,Gümeç Alpay Aslan,https://www.imdb.com/name/nm4053579/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt2261916/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt10375294/?ref_=sr_t_1455,Kilibiklar Mahallesi,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt28644679/?ref_=sr_t_1456,Seker Fareler,Demet Akbag,https://www.imdb.com/name/nm0015130/?ref_=tt_ov_st,Iskender Bagcilar,https://www.imdb.com/name/nm0063400/?ref_=tt_ov_st,Fatih Özkul,https://www.imdb.com/name/nm9441821/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt28644679/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt21257132/?ref_=sr_t_1457,Kadin Severse,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt2976570/?ref_=sr_t_1458,Dede Korkut,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt10313338/?ref_=sr_t_1459,12 Mart: Ihtilalin Pencesinde Demokrasi,Mehmet Ali Birand,https://www.imdb.com/name/nm0083227/?ref_=tt_ov_st,Süleyman Demirel,https://www.imdb.com/name/nm1291881/?ref_=tt_ov_st,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0493490/?ref_=sr_t_1460,Ödünç Hayat,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt29142261/?ref_=sr_t_1461,Türkiye'nin Dev Yapilari,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt2316986/?ref_=sr_t_1462,Ipsiz Recep,Kadir Inanir,https://www.imdb.com/name/nm0408381/?ref_=tt_ov_st,Manolya Asik,https://www.imdb.com/name/nm2517855/?ref_=tt_ov_st,Öner Ates,https://www.imdb.com/name/nm2614414/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt2316986/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt9278112/?ref_=sr_t_1463,Acun Firarda,Acun Ilicali,https://www.imdb.com/name/nm1727403/?ref_=tt_ov_st,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt0996571/?ref_=sr_t_1464,Dicle,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt16904662/?ref_=sr_t_1465,Nasi Yani?,Beyaz,https://www.imdb.com/name/nm0079876/?ref_=tt_ov_st,Güven Kiraç,https://www.imdb.com/name/nm0456077/?ref_=tt_ov_st,Tolga Üstün,https://www.imdb.com/name/nm1759828/?ref_=tt_ov_st,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt2261974/?ref_=sr_t_1466,Sudan Bikmis Baliklar,Burak Sagyasar,https://www.imdb.com/name/nm3114985/?ref_=tt_ov_st,Ezgi Eyüboglu,https://www.imdb.com/name/nm5153013/?ref_=tt_ov_st,Övül Avkiran,https://www.imdb.com/name/nm1753982/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt2261974/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt10545556/?ref_=sr_t_1467,Ozalli Yillar,Mehmet Ali Birand,https://www.imdb.com/name/nm0083227/?ref_=tt_ov_st,Süleyman Demirel,https://www.imdb.com/name/nm1291881/?ref_=tt_ov_st,Turgut Özal,https://www.imdb.com/name/nm9937359/?ref_=tt_ov_st,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt11133362/?ref_=sr_t_1468,Tek Basina,Alp Bugdayci,https://www.imdb.com/name/nm1004096/?ref_=tt_ov_st,Seyfi Dursunoglu,https://www.imdb.com/name/nm4507569/?ref_=tt_ov_st,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt13027752/?ref_=sr_t_1469,Uzak Ara Eglence,Pelin Akil,https://www.imdb.com/name/nm5262613/?ref_=tt_ov_st,Belçim Bilgin,https://www.imdb.com/name/nm1920131/?ref_=tt_ov_st,Can Bonomo,https://www.imdb.com/name/nm4569075/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt13027752/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt5845824/?ref_=sr_t_1470,Sebeke,Sirin Asutay,https://www.imdb.com/name/nm10861072/?ref_=tt_ov_st,Levent Nis,https://www.imdb.com/name/nm7621989/?ref_=tt_ov_st,Erkan Pekbay,https://www.imdb.com/name/nm2502180/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt5845824/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt1188570/?ref_=sr_t_1471,Fedai,Seda Sayan,https://www.imdb.com/name/nm1856442/?ref_=tt_ov_st,Tamer Karadagli,https://www.imdb.com/name/nm1499518/?ref_=tt_ov_st,Metin Belgin,https://www.imdb.com/name/nm1075992/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt1188570/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt3449538/?ref_=sr_t_1472,Süper Matrak,Can Yilmaz,https://www.imdb.com/name/nm6211618/?ref_=tt_ov_st,Simon Hickson,https://www.imdb.com/name/nm0800043/?ref_=tt_ov_st,Serkan Tinmaz,https://www.imdb.com/name/nm4664678/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt3449538/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt1399150/?ref_=sr_t_1473,Görev Pesinde - Der Auftrag,Can Aydin,https://www.imdb.com/name/nm3663916/?ref_=tt_ov_st,Kazim Carman,https://www.imdb.com/name/nm3372418/?ref_=tt_ov_st,Demir Karahan,https://www.imdb.com/name/nm0438769/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt1399150/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt6548708/?ref_=sr_t_1474,Oglum Için,,,,,,,,,,,,,,,,,,,,,,,
