,Unnamed: 0,Name,Years,Age,Duration,Rating,VoteCount,Summary,Review_Count,Seasons,Star1,Star2,Star3,EpisodeCount,baslangic,isFinal,Sınıf,EpsPerSeason,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Game-Show,History,Music,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,others,HasLove,HasFamily,HasIstanbul,Basrol_Class1,Basrol_Class2,Basrol_Class3,Basrol_Class4
574,580,Besik Kertmesi,2002,7.0,83.0,5.9,513749.99999999977,"Ferdiogul, who is one of the desperate inhabitants of Kisirköy (infertile village) tries to find his wife to whom he was married when they were both children and to convince her to go back to Kisirköy to heal the village's infertility.",2.0,2.0,Hande Ataizi,Damla Colbay,Isil Yücesoy,7.0,2002,0,2,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
575,581,Kaçak Gelinler,2014–2015,7.0,120.0,5.6,513749.99999999977,3 brides running away and falling in love with 3 other hot guys,4.0,2.0,Kaan Urgancioglu,Engin Altan Düzyatan,Serif Sezer,44.0,2014,1,2,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
576,582,Bizden Olur Mu,2022,7.0,83.0,6.4,469000.0,"Tired of disappointing relationships, Deniz and Sarp look for the last resort in books that provide relationship advice. Every time they try to get to know each other, they sometimes laugh, sometimes have emotional moments, and sometimes find themselves in various oddities.",2.0,2.0,Bülent Inal,Begüm Birgören,Engin Akyürek,18.0,2022,0,2,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
577,583,Sultan,2012,7.0,83.0,4.1,175000.0,"The passionate love between 'Sultan and Seyhmus' whose names was promised and dedicated to each other in the same tomb, turns into an uncertain waiting when Seyhmus disappears by flying to France for political reasons. Sultan can't even wish or pray for a child although living in a city in which many Muslim Saints had lived. After 15 years Seyhmus returns home.",1.0,2.0,Ahmet Yurdakul,,,65.0,2012,0,2,32.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
578,584,Umuda Kelepçe Vurulmaz,2016–2017,7.0,83.0,6.5,107000.0,"Different cities, different lives and different crimes are totally changed by the right to read the 7 genino lives presented to them. Onur, the son of a wealthy family, gained the right to read in Firat, Azad, Kömür, Nazli, Peri and Narin thanks to a bill initiated for him. They are both students and now convicted.",4.0,2.0,Sonia Özlem Ivelik,Ahu Türkpençe,Mehmet Aslantug,29.0,2016,1,2,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
579,585,Kayitdisi,2017,7.0,83.0,5.1,172000.0,"Istanbul - In this city of 20 million, crime is endless sin too. Some will sin, others will cover them. Ali Kemal, who forgot his own truth to cover the lies of others, will face his own reality when he falls in love.",1.0,2.0,,,,5.0,2017,0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
580,586,Yalancilar Ve Mumlari,2021,7.0,83.0,6.0,209000.0,"Based on the Australian series Mistresses, the series follows the story of a group of four female friends who embark on an adventurous and scandalous journey and finds different ways to deal with complex relationships.",2.0,2.0,,,,13.0,2021,0,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,587,Gençligim Eyvah,2020,7.0,130.0,5.6,273000.0,"Arif and Zekeriya are two rival kebabs of the same street. The arrival of two Italy, Zola and Çavi, in the neighborhood; Arif's and Zechariah's lives could go down hill. Çavi comes to the neighborhood with a photo taken years ago and starts looking for his father. Zekeriya and Arif become devastated by this child issue that emerged years later.",7.0,2.0,Anthony Oyemah,Öykü Celik,Ali Ersan Duru,10.0,2020,0,2,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
582,588,Gazi,2008,7.0,83.0,5.2,261000.0,Firat is a soldier who is captured by terrorists.He tries to escape from them but they shot him.He has a serious wound.,2.5,3.0,Cem Uçan,Onur Tuna,Gökhan Bozkurt,101.0,2008,0,3,41.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
583,589,O Ses Türkiye Rap,2021–2023,7.0,83.0,4.1,125000.0,"Seats are turning for ""rap"" this time. You will witness both the best performances and the stories of how the contestants started rap music.",1.0,2.0,Kaan Yildirim,Ezgi Eyüboglu,Dilara Aksüyek,17.0,2021,1,2,8.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
584,590,Hükümsüz,2021,7.0,40.0,7.0,1400.0,"Esma is a beautiful, ambitious and strong woman who is the second boss of her father's law firm. Filiz is a stubborn but fragile lawyer candidate. One murder will cross the paths of these two different women. But how?",8.0,2.0,Onur Saylak,Gökçe Bahadir,Engin Öztürk,13.0,2021,0,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
585,591,Bartu Ben,2018,7.0,40.0,7.5,3500.0,It tells the story of a 'less famous' becoming a little more famous.,6.0,2.0,Acun Ilicali,Murat Ceylan,Özgür Tetik,44.0,2018,0,2,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,592,Sevda Kusun Kanadinda,2016–2017,7.0,83.0,5.5,181000.0,"70s and 80s political polarization experienced in Turkey, the term describes the political events and diametrically opposed views on the relationship people have.",4.0,2.0,Gizem Karaca,Sükrü Özyildiz,Berk Oktay,33.0,2016,1,2,16.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
587,593,Gülizar,2018,7.0,120.0,5.5,279000.0,Gülizar lives with Suzan in a poor neighborhood of Izmir. Music is very important to her and one of her biggest dreams is to be a good singer. Suzan works in Serif's pavilion but Serif's eyes are in Gulizar. He wants Suzan to bring Gülizar to the pavilion.,2.0,2.0,Erdal Özyagcilar,Hatice Sendil,Ibrahim Celikkol,41.0,2018,0,2,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
588,594,Kadere Karsi,2022,7.0,83.0,6.9,21000.0,"Sultan loses his 2-year-old daughter. A week ago, Gazel lost his daughter, who was the same age, in a traffic accident, and kidnapped the little girl who had come out of the forest instead of her own daughter. The Sultan searched for his daughter for years, and his family was thrown away because of her pain. Destiny brings the two women together after 18 years. The tw... Read all",4.0,2.0,Tayanç Ayaydin,Aslihan Gürbüz,Ayca Varlier,7.0,2022,0,2,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
589,595,Bir Annenin Günahi,2020,7.0,83.0,6.0,56000.0,"Suna is a beautiful woman in her 40s who works at a small fisherman's shop on Göksu Beach. She lives in a tiny house with her children. Her biggest support in life is her elder son Yusuf. Yusuf, in his early twenties, is someone who puts his family above everything else, is successful in his lessons, and understands the situation despite all poverty.",4.0,2.0,Murat Ünalmis,Tuvana Türkay,Mine Tüfekçioglu,10.0,2020,0,2,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
590,596,Biltmore Oteli Cinayeti,2023– ,7.0,83.0,7.8,94000.0,"Assassination of Mehmet Baydar and Bahadir Demir. The two Turkish diplomats, Consul General Baydar and Vice Consul Demir, were murdered by Armenian-American Gourgen Yanikian.",1.0,2.0,Engin Günaydin,Devin Özgür Çinar,Bugu Selen Somer,20.0,2023,0,2,10.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
591,597,#adaleTT,2023– ,7.0,83.0,7.1,107000.0,"Selim, whose daughter was killed, does his own research to shed light on the incident, whose perpetrators could not be found, and questions the defendants on live broadcast and leaves the decision to the audience.",10.5,2.0,Talat Bulut,Vahide Perçin,Tilbe Saran,15.0,2023,0,2,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
592,598,Dadi,2001–2002,7.0,50.0,6.3,2500.0,"A Turkish remake of ""The Nanny"". Melek, fresh out of her job as a bridal consultant in her boyfriend's shop, is working as a door-to-door cosmetics saleswoman when she stumbles onto the opportunity to become nanny to the children of wealthy media tycoon Ömer. Once Melek realizes Ömer is not only wealthy but also a widower, she eagerly takes the job.",4.0,3.0,Eda Akkaya,Cagan Atakan Arslan,Ezgi Avci,15.0,2001,1,3,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
593,599,Sevdim Seni Bir Kere,2019–2020,7.0,83.0,5.4,74000.0,"Aslim, who came from Izmir to Ankara to study at university, fought with Ozan from the first day. Ozan is a rebellious and angry young man. Inexperienced but stubborn Aslim love with the stormy and passionate. Ambition, arrogance, sacrifice, economic differences, lies and secrets from the past will upset the lives of both young people and their families.",4.0,2.0,Emre Kinay,Dilara Gonder,Sergen Yalçin,9.0,2019,1,2,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
594,600,Nefes Nefese,2018,7.0,83.0,6.4,500000.0,"In Berlin, her father Ayaz Kiran lives a quiet life. Ruya finds out that her mother, whom she has never seen one day, is in Syria. The only way to enter the occupied congregation for Ruya, which learns that her mother is alive, is to make a fake marriage with Boran.",3.0,2.0,Kutsi,Hande Dogandemir,Yesim Ceren Bozoglu,8.0,2018,0,2,4.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
595,601,Hayatimin Aski,2016,7.0,83.0,4.7,505000.0,"Gokce, is turning 30 and still doesn't have any man in her life. She just watches as her other friends get married. She works in an advertisement company called 275. And suddenly she decides to get in love with her boss 'Demir ' . Demir is the dream of every girl, as he is such a handsome and rich man. So can Gokce make Demir fall in love with her?",3.0,2.0,Kutsi,Deniz Baysal,Ebru Aykaç,6.0,2016,0,2,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
596,602,Oyunbozan,2016,7.0,83.0,6.1,99000.0,"Oyunbozan begins with the talented journalist Selin being killed when she discovers a disc containing evidence exposing the dirty business of her boss, the head of a media empire. Her death is made to look like suicide but Selin's last message to her brother Emre, a famous surgeon, reveals the truth. He swears to avenge his sister's death.",10.0,2.0,Banu Alkan,Bülent Ersoy,Burcu Esmersoy,13.0,2016,0,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
597,603,Dikkat Sahan Çikabilir,2005–2006,7.0,83.0,7.0,3000.0,It is a comedy program prepared and presented by Sahan Gökbakar. This program of sketches talks about daily events.,2.0,2.0,Halit Ergenç,Selma Ergeç,Sedef Avci,3.0,2005,1,2,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
598,604,Aslan Ailem,2017–2018,7.0,120.0,6.6,322000.0,"When Burcu's father fled from the police and after the latter took control of his bank accounts and the home Burcu lived in the only place she could go was a ranch inherited from her father where she had not been once in her life. However, in this ranch lives Murat with his parents, grandmother and his three brothers who don't think of giving their home away easily.",5.0,2.0,Elçin Sangu,Ozan Dolunay,Yasemin Kay Allen,6.0,2017,1,2,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
599,605,Uzak Sehrin Masali,2021,7.0,83.0,6.2,102000.0,"The earthquake in Demirkan Mansion that night shakes all the stones in Umay's life. For Umay, who has endured the cruelty of her husband Affan for years for her children, this event was the last straw. She takes her children and leaves the house.",2.0,2.0,Deniz Alan,Murat Han,Pelin Ermis,41.0,2021,0,2,20.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
600,606,Kursun,2019,7.0,120.0,6.4,358000.0,A woman and a man in the 1970s; they will touch the destiny of a country with love and labor.,2.0,2.0,Aras Aydin,Ayça Aysin Turan,Sebnem Bozoklu,4.0,2019,0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
601,607,Kapi,2023– ,7.0,83.0,4.2,19000.0,"Alesia, who came to Istanbul to fulfill her mother Eleni's last wish, will find herself in the Gate that her mother left in her care and will embark on a journey full of hope and love, where she discovers her roots.",4.0,2.0,Güzin Usta,Asena Keskinci,Oya Aydogan,49.0,2023,0,2,24.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
602,608,Aliye,2004–2006,7.0,65.0,5.3,513749.99999999977,"After learning that her husband is cheating on her, Aliye tries to start a new life by taking her little son with her in Istanbul. While she encounters a new love, her ex-husband threatens her with the daughter she had to leave behind.",4.0,3.0,Leyla Feray,Aras Aydin,Dolunay Soysert,11.0,2004,1,3,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
603,609,Savasin Efsaneleri,2019– ,7.0,83.0,7.7,85000.0,"In this project ,the battles of the great commanders, which is almost once in a century, will be examined.",1.0,4.0,Osman Karakoç,Didem Özkavukçu,Hazal Türesan,8.5,2019,0,3,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
604,610,Kismetse Olur,2015–2017,7.0,83.0,5.8,48000.0,Unknown,1.0,2.0,Burçin Terzioglu,Salih Bademci,Hazal Türesan,10.0,2015,1,2,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
605,611,Hayat Bazen Tatlidir,2016–2017,7.0,83.0,4.7,467000.0,"the story that takes place in a school with students full of joy and friendship between them. Until a rich ,hamdsome boy joins the school called Koray.",3.0,2.0,Onur Erdem,Erman Yasar,Ozan Can Sülüm,101.0,2016,1,2,45.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
606,612,Asktan Kaçilmaz,2014,7.0,83.0,5.8,91000.0,A young man at odds with his father returns home when his younger brother runs away. But his father is a criminal mastermind and his home town is a complicated place. Will he escape the path his family have mapped out for him? Dutiful son Barzan returns to Mardin in Eastern Turkey where his criminal father has suffered a heart attack.,3.0,2.0,Özcan Deniz,Naz Elmas,Nebahat Çehre,62.0,2014,0,2,31.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
607,613,Aci Ask,2015–2016,7.0,83.0,4.8,513749.99999999977,"Bulut is successful and ambitious man. He works for Ferman Köklükaya, the owner of a big construction company. He is also married to Ferman's daughter, Sude. Ferman caused the death of Bulut's father, but Bulut does not know about this. Sude and Bulut have an unhappy marriage. One day, at a hotel opening,",2.0,2.0,Sükrü Özyildiz,Asli Enver,Basak Parlak,18.0,2015,1,2,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
608,614,Farkli Desenler,2010–2013,7.0,83.0,5.5,29000.0,"There is a story about a father living trying to keep his three sons together. The story goes between Efegil and Aksoy's parents. Emir loves the girl of the man who was a police officer like his father and who slandered his father. The other son of Hayrettin, Seref, took home the house when his father went to prison.",10.5,2.0,Kadir Dogulu,Devrim Özkan,Mehmet Özgür,44.0,2010,1,2,22.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
609,615,Aramizda Kalsin,2013–2015,7.0,83.0,7.6,513749.99999999977,"Is it fairy tale real? Can life of a thirty-year-old widow with two children, who have never gone to another life in their lives, turn into a fun fairy tale? Yadigar had to see some nightmares before he could live this tale.",2.0,2.0,Binnur Kaya,Ecem Erkek,Leyla Tanlar,26.0,2013,1,2,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
610,616,Kertenkele Yeniden Dogus,2016,7.0,83.0,5.6,79000.0,Unknown,10.5,2.0,,,,13.0,2016,0,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,617,Ayrilsak da Beraberiz,1999–2004,7.0,60.0,7.3,2800.0,A divorced couple continues live together after they divorce.,1.0,2.0,,,,13.0,1999,1,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,618,Ben Bu Boslugu Nasil,2023,7.0,83.0,4.8,183000.0,Derin is 27 years old. She falls in love the day her father dies and writes a book about it.,4.0,2.0,Binnur Kaya,Ecem Erkek,Leyla Tanlar,26.0,2023,0,2,13.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
613,619,Kizilelma,2014,7.0,83.0,5.7,145000.0,Turkey's intelligence war on the number of issues that the country's national presence and sworn to protect the interests of a handful of people exiting the road from the story is taken subject selfless life of this hero.,1.0,2.0,,,,13.0,2014,0,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,620,Tozkoparan,2018–2020,7.0,60.0,5.6,267000.0,"The project for children's series called Tozkoparan; The story of Mete, a young child with lung disease who lives in Istanbul, started to be relocated to a small town for the treatment of his worsening illness.",2.5,3.0,,,,15.0,2018,1,3,5.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
615,621,Sidika,1997–2003,7.0,83.0,8.1,2800.0,A young single woman is under stress from her domineering parents and brother.,1.0,3.0,Binnur Kaya,Ecem Erkek,Leyla Tanlar,26.0,1997,1,3,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
616,622,Samanyolu,2009–2010,7.0,83.0,4.5,265000.0,The impossible love of two cousins who grew up like siblings in the same house.,2.0,2.0,,,,13.0,2009,1,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
617,623,Içimizden Biri,2021,7.0,83.0,4.5,180000.0,"A Turk and an Irishman; It is normal for young lovers to fall in love with a Muslim and a Christian. But not for Adam's father, who is a priest, and not for Havva's father, who is a Muslim pilgrim.",3.0,2.0,,,,13.0,2021,0,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
618,624,Benim Adim Gültepe,2014–2015,7.0,120.0,7.0,190000.0,"The story, which takes place in the Gültepe district of Izmir in the 1980s, tells the struggle of four young boy with the district they live in and with life.",4.0,2.0,Oktay Kaynarca,Ece Uslu,Kuzey Vargin,4.0,2014,1,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
619,625,Kurt Kanunu,2012,7.0,83.0,6.6,63000.0,"Adapted from the same title by Kemal Tahir is about the assassination attempt of Mustafa Kemal Ataturk in the first years of the Republic, the turbulent contests and calculations of that period.",2.5,3.0,Ezgi Eyüboglu,Gözde Mutluer,Musab Ekici,8.0,2012,0,3,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
620,626,Günahkar,2014,7.0,83.0,6.4,128000.0,How can one know who is really innocent and who is not or the thoughts on the people's mind who walk on the fine line between innocence and sinfulness? This is a revenge story which is formed around love and sacrifice which leads to a disappointment.,4.0,2.0,Aslihan Gürbüz,Engin Akyürek,Melisa Sözen,29.0,2014,0,2,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
621,627,MasterChef Turkey,2018– ,7.0,83.0,5.3,213000.0,Unknown,2.0,4.0,Cenk Acarlar,Elvin Levinler,Oya Basar,40.0,2018,0,3,10.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,628,Kaygisizlar,1994–1998,7.0,83.0,8.2,3300.0,"The story of Memnun, a carefree man, with 3 wives and 36 children.",1.0,4.0,Görkem Sevindik,Sümeyye Aydogan,Nilay Deniz,8.0,1994,1,3,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
623,629,Balkan Ninnisi,2022–2023,7.0,83.0,5.5,151000.0,Tells the story of the struggle of two young people of different nationalities to achieve the impossible for the sake of their love in Skopje.,4.0,2.0,Burcu Kiratli,Kenan Bal,Cüneyt Mete,78.0,2022,1,2,39.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
624,630,Eve Dönüs,2015–2016,7.0,83.0,5.2,121000.0,"The adventure of a mother who has to deal with her husband who betrayed her, after having another identity and face.",4.0,3.0,Biran Damla Yilmaz,Feyyaz Duman,Burak Yörük,39.0,2015,1,3,13.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
625,631,Maria ile Mustafa,2020,7.0,83.0,4.1,207000.0,"The impossible love story of the Colombian Maria and the heiress of Urgup's well-known family, Mustafa.",4.0,2.0,Selin Sekerci,Sükrü Özyildiz,Selim Bayraktar,18.0,2020,0,2,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
626,632,Melekler Adasi,2004,7.0,83.0,3.4,162000.0,"Two women meet as a result of a small coincidence, and a breathtaking struggle to survive, to eliminate the other.",4.0,2.0,Yasemin Balik,Sahin Çelik,Emin Boztepe,13.0,2004,0,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
627,633,Acemi Anneler,2020–2021,7.0,83.0,6.5,32000.0,Unknown,2.0,2.0,Özcan Deniz,Nurgül Yesilçay,Serif Sezer,20.0,2020,1,2,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
628,634,Biçak Sirti,2007–2008,7.0,83.0,7.6,513749.99999999977,"Ali is a man who committed a murder, and was convicted of murdering his pregnant wife and was ten years imprisoned unfairly. Orhan, an origin from the Ottoman dynasty, is a noble origin. He believes that the child he owns in a way that is not legitimate is his own son.",4.0,2.0,Berna Canbeldek,Turabi Çamkiran,Nihat Altinkaya,2.0,2007,1,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
